MatchNo,PlayerA,PlayerB,Result,MMR_A,MMR_B
12341,Player78,Player39,TEAM_B_WIN,965,995
12342,Player39,Player78,TEAM_A_WIN,1015,950
12343,Player140,Player94,TEAM_B_WIN,995,1095
12344,Player94,Player160,TEAM_A_WIN,1115,1095
12345,Player144,Player160,TEAM_B_WIN,1100,1115
12346,Player198,Player142,TEAM_A_WIN,1000,1035
12347,Player62,Player99,TEAM_A_WIN,1090,1070
12348,Player192,Player48,TEAM_A_WIN,1070,1065
12349,Player94,Player192,TEAM_A_WIN,1135,1055
12350,Player45,Player144,TEAM_A_WIN,1105,1085
12351,Player192,Player198,TEAM_B_WIN,1040,1020
12352,Player99,Player160,TEAM_B_WIN,1055,1135
12353,Player140,Player45,TEAM_A_WIN,1015,1090
12354,Player142,Player198,TEAM_B_WIN,1020,1040
12355,Player160,Player62,TEAM_B_WIN,1120,1110
12356,Player99,Player62,TEAM_B_WIN,1040,1130
12357,Player140,Player144,TEAM_B_WIN,1000,1105
12358,Player62,Player192,TEAM_A_WIN,1150,1025
12359,Player142,Player83,TEAM_B_WIN,1005,1135
12360,Player142,Player99,TEAM_A_WIN,1025,1025
12361,Player144,Player48,TEAM_B_WIN,1090,1085
12362,Player140,Player48,TEAM_B_WIN,985,1105
12363,Player83,Player198,TEAM_B_WIN,1120,1060
12364,Player83,Player94,TEAM_B_WIN,1105,1155
12365,Player83,Player45,TEAM_B_WIN,1090,1110
12366,Player48,Player45,TEAM_A_WIN,1125,1095
12367,Player129,Player56,TEAM_B_WIN,1030,1105
12368,Player189,Player38,TEAM_B_WIN,1000,1060
12369,Player189,Player132,TEAM_A_WIN,1020,1105
12370,Player177,Player132,TEAM_B_WIN,1035,1125
12371,Player147,Player71,TEAM_A_WIN,1065,1135
12372,Player189,Player77,TEAM_A_WIN,1040,1060
12373,Player132,Player180,TEAM_A_WIN,1145,1085
12374,Player132,Player177,TEAM_B_WIN,1130,1055
12375,Player180,Player65,TEAM_B_WIN,1070,1100
12376,Player147,Player176,TEAM_B_WIN,1050,1090
12377,Player65,Player129,TEAM_B_WIN,1085,1050
12378,Player129,Player180,TEAM_A_WIN,1070,1055
12379,Player71,Player56,TEAM_B_WIN,1120,1125
12380,Player176,Player189,TEAM_A_WIN,1110,1025
12381,Player38,Player56,TEAM_A_WIN,1080,1110
12382,Player56,Player176,TEAM_A_WIN,1130,1095
12383,Player65,Player147,TEAM_B_WIN,1070,1070
12384,Player180,Player177,TEAM_A_WIN,1075,1040
12385,Player176,Player77,TEAM_B_WIN,1080,1080
12386,Player77,Player177,TEAM_A_WIN,1100,1025
12387,Player65,Player38,TEAM_A_WIN,1090,1065
12388,Player77,Player38,TEAM_B_WIN,1085,1085
12389,Player147,Player71,TEAM_A_WIN,1090,1105
12390,Player71,Player129,TEAM_A_WIN,1125,1055
12391,Player96,Player161,TEAM_A_WIN,1165,1085
12392,Player136,Player161,TEAM_B_WIN,1095,1105
12393,Player75,Player149,TEAM_A_WIN,1100,1135
12394,Player161,Player96,TEAM_B_WIN,1090,1185
12395,Player108,Player149,TEAM_B_WIN,1100,1155
12396,Player47,Player44,TEAM_A_WIN,1135,1135
12397,Player161,Player108,TEAM_B_WIN,1075,1120
12398,Player149,Player0,TEAM_A_WIN,1175,1105
12399,Player108,Player149,TEAM_A_WIN,1140,1160
12400,Player75,Player82,TEAM_A_WIN,1120,1140
12401,Player75,Player108,TEAM_B_WIN,1105,1160
12402,Player135,Player96,TEAM_B_WIN,1135,1205
12403,Player82,Player96,TEAM_B_WIN,1125,1225
12404,Player135,Player0,TEAM_B_WIN,1120,1125
12405,Player135,Player75,TEAM_B_WIN,1105,1125
12406,Player136,Player47,TEAM_B_WIN,1080,1155
12407,Player135,Player44,TEAM_B_WIN,1090,1155
12408,Player82,Player0,TEAM_B_WIN,1110,1145
12409,Player136,Player47,TEAM_B_WIN,1065,1175
12410,Player0,Player47,TEAM_B_WIN,1130,1195
12411,Player82,Player44,TEAM_A_WIN,1130,1140
12412,Player44,Player136,TEAM_B_WIN,1125,1085
12413,Player134,Player130,TEAM_A_WIN,1195,1170
12414,Player4,Player41,TEAM_B_WIN,1135,1160
12415,Player188,Player134,TEAM_B_WIN,1035,1215
12416,Player143,Player119,TEAM_B_WIN,1170,1170
12417,Player143,Player4,TEAM_A_WIN,1190,1120
12418,Player64,Player143,TEAM_A_WIN,1165,1175
12419,Player41,Player119,TEAM_B_WIN,1145,1190
12420,Player143,Player41,TEAM_B_WIN,1160,1165
12421,Player119,Player120,TEAM_B_WIN,1175,1175
12422,Player156,Player119,TEAM_A_WIN,1170,1160
12423,Player64,Player41,TEAM_B_WIN,1150,1185
12424,Player90,Player130,TEAM_A_WIN,1205,1155
12425,Player64,Player120,TEAM_A_WIN,1170,1160
12426,Player156,Player90,TEAM_A_WIN,1190,1190
12427,Player4,Player156,TEAM_A_WIN,1140,1175
12428,Player134,Player156,TEAM_A_WIN,1235,1160
12429,Player130,Player64,TEAM_B_WIN,1140,1190
12430,Player120,Player4,TEAM_B_WIN,1145,1160
12431,Player188,Player134,TEAM_A_WIN,1055,1220
12432,Player130,Player90,TEAM_A_WIN,1160,1175
12433,Player90,Player120,TEAM_A_WIN,1195,1130
12434,Player18,Player185,TEAM_A_WIN,1210,1210
12435,Player81,Player10,TEAM_A_WIN,1175,1170
12436,Player18,Player185,TEAM_B_WIN,1195,1230
12437,Player59,Player18,TEAM_B_WIN,1205,1215
12438,Player81,Player10,TEAM_A_WIN,1195,1155
12439,Player185,Player59,TEAM_A_WIN,1250,1190
12440,Player74,Player81,TEAM_B_WIN,1165,1215
12441,Player59,Player81,TEAM_A_WIN,1210,1200
12442,Player18,Player10,TEAM_A_WIN,1235,1140
12443,Player59,Player185,TEAM_B_WIN,1195,1270
12444,Player10,Player74,TEAM_A_WIN,1160,1150
12445,Player111,Player186,TEAM_A_WIN,1235,1195
12446,Player155,Player9,TEAM_B_WIN,1165,1210
12447,Player9,Player155,TEAM_B_WIN,1195,1185
12448,Player9,Player155,TEAM_B_WIN,1180,1205
12449,Player111,Player9,TEAM_A_WIN,1255,1165
12450,Player186,Player155,TEAM_B_WIN,1180,1225
12451,Player186,Player111,TEAM_B_WIN,1165,1275
12452,Player186,Player111,TEAM_B_WIN,1150,1295
12453,Player3,Player167,TEAM_A_WIN,1205,1230
12454,Player3,Player167,TEAM_A_WIN,1225,1215
12455,Player3,Player34,TEAM_B_WIN,1210,1225
12456,Player24,Player167,TEAM_A_WIN,1240,1200
12457,Player3,Player167,TEAM_A_WIN,1230,1185
12458,Player101,Player24,TEAM_B_WIN,1200,1260
12459,Player117,Player34,TEAM_B_WIN,1235,1245
12460,Player124,Player34,TEAM_A_WIN,1315,1230
12461,Player34,Player117,TEAM_A_WIN,1250,1220
12462,Player117,Player101,TEAM_A_WIN,1240,1185
12463,Player124,Player24,TEAM_A_WIN,1335,1245
12464,Player101,Player124,TEAM_A_WIN,1205,1320
12465,Player101,Player124,TEAM_B_WIN,1190,1340
12466,Player24,Player117,TEAM_B_WIN,1230,1260
12467,Player137,Player29,TEAM_A_WIN,1270,1275
12468,Player35,Player128,TEAM_B_WIN,1310,1190
12469,Player86,Player148,TEAM_A_WIN,1305,1190
12470,Player172,Player29,TEAM_B_WIN,1185,1295
12471,Player172,Player86,TEAM_A_WIN,1205,1290
12472,Player76,Player128,TEAM_B_WIN,1235,1210
12473,Player128,Player148,TEAM_B_WIN,1195,1210
12474,Player128,Player172,TEAM_A_WIN,1215,1190
12475,Player53,Player86,TEAM_A_WIN,1200,1275
12476,Player137,Player148,TEAM_A_WIN,1290,1195
12477,Player86,Player148,TEAM_B_WIN,1260,1215
12478,Player35,Player76,TEAM_B_WIN,1295,1255
12479,Player172,Player137,TEAM_A_WIN,1210,1275
12480,Player53,Player137,TEAM_B_WIN,1185,1295
12481,Player53,Player76,TEAM_B_WIN,1170,1275
12482,Player76,Player53,TEAM_A_WIN,1295,1155
12483,Player29,Player35,TEAM_A_WIN,1315,1280
12484,Player29,Player35,TEAM_A_WIN,1335,1265
12485,Player57,Player110,TEAM_A_WIN,1280,1265
12486,Player95,Player5,TEAM_B_WIN,1275,1310
12487,Player170,Player106,TEAM_A_WIN,1295,1270
12488,Player52,Player57,TEAM_B_WIN,1280,1300
12489,Player57,Player5,TEAM_B_WIN,1285,1330
12490,Player57,Player52,TEAM_B_WIN,1270,1300
12491,Player110,Player95,TEAM_A_WIN,1285,1260
12492,Player110,Player5,TEAM_B_WIN,1270,1350
12493,Player5,Player170,TEAM_B_WIN,1335,1315
12494,Player106,Player95,TEAM_B_WIN,1255,1280
12495,Player110,Player95,TEAM_B_WIN,1255,1300
12496,Player52,Player106,TEAM_A_WIN,1320,1240
12497,Player52,Player106,TEAM_A_WIN,1340,1225
12498,Player11,Player63,TEAM_A_WIN,1345,1270
12499,Player11,Player122,TEAM_B_WIN,1330,1340
12500,Player11,Player98,TEAM_B_WIN,1315,1350
12501,Player70,Player40,TEAM_B_WIN,1315,1245
12502,Player40,Player107,TEAM_A_WIN,1265,1275
12503,Player40,Player182,TEAM_B_WIN,1250,1315
12504,Player182,Player63,TEAM_B_WIN,1300,1290
12505,Player122,Player70,TEAM_A_WIN,1360,1300
12506,Player178,Player98,TEAM_B_WIN,1245,1370
12507,Player70,Player98,TEAM_B_WIN,1285,1390
12508,Player70,Player122,TEAM_B_WIN,1270,1380
12509,Player107,Player11,TEAM_A_WIN,1295,1300
12510,Player63,Player88,TEAM_A_WIN,1310,1305
12511,Player98,Player122,TEAM_A_WIN,1410,1365
12512,Player88,Player182,TEAM_A_WIN,1325,1285
12513,Player107,Player40,TEAM_A_WIN,1315,1235
12514,Player178,Player182,TEAM_A_WIN,1265,1270
12515,Player88,Player178,TEAM_B_WIN,1310,1285
12516,Player107,Player178,TEAM_B_WIN,1300,1305
12517,Player63,Player88,TEAM_B_WIN,1295,1330
12518,Player93,Player125,TEAM_A_WIN,1375,1375
12519,Player23,Player118,TEAM_B_WIN,1380,1375
12520,Player195,Player23,TEAM_A_WIN,1440,1365
12521,Player195,Player68,TEAM_A_WIN,1460,1310
12522,Player197,Player118,TEAM_A_WIN,1450,1360
12523,Player118,Player93,TEAM_A_WIN,1380,1360
12524,Player125,Player93,TEAM_B_WIN,1360,1380
12525,Player93,Player195,TEAM_B_WIN,1365,1480
12526,Player32,Player158,TEAM_B_WIN,1345,1380
12527,Player195,Player197,TEAM_A_WIN,1500,1435
12528,Player68,Player125,TEAM_A_WIN,1330,1345
12529,Player32,Player158,TEAM_A_WIN,1365,1365
12530,Player125,Player197,TEAM_B_WIN,1330,1455
12531,Player58,Player158,TEAM_A_WIN,1380,1350
12532,Player141,Player197,TEAM_B_WIN,1340,1475
12533,Player141,Player68,TEAM_B_WIN,1325,1350
12534,Player32,Player158,TEAM_B_WIN,1350,1370
12535,Player141,Player32,TEAM_B_WIN,1310,1370
12536,Player141,Player68,TEAM_B_WIN,1295,1370
12537,Player58,Player118,TEAM_B_WIN,1365,1400
12538,Player23,Player58,TEAM_A_WIN,1385,1350
12539,Player23,Player58,TEAM_A_WIN,1405,1335
12540,Player30,Player146,TEAM_B_WIN,1385,1475
12541,Player146,Player22,TEAM_A_WIN,1495,1470
12542,Player146,Player123,TEAM_B_WIN,1480,1455
12543,Player131,Player152,TEAM_A_WIN,1375,1335
12544,Player22,Player123,TEAM_A_WIN,1490,1440
12545,Player164,Player179,TEAM_A_WIN,1345,1445
12546,Player30,Player123,TEAM_B_WIN,1370,1460
12547,Player164,Player123,TEAM_B_WIN,1330,1480
12548,Player153,Player152,TEAM_B_WIN,1455,1355
12549,Player30,Player164,TEAM_B_WIN,1355,1350
12550,Player152,Player153,TEAM_B_WIN,1340,1475
12551,Player146,Player112,TEAM_A_WIN,1500,1365
12552,Player131,Player22,TEAM_B_WIN,1360,1510
12553,Player164,Player30,TEAM_A_WIN,1370,1340
12554,Player112,Player179,TEAM_B_WIN,1350,1465
12555,Player179,Player153,TEAM_A_WIN,1485,1460
12556,Player112,Player179,TEAM_B_WIN,1335,1505
12557,Player22,Player153,TEAM_B_WIN,1495,1480
12558,Player112,Player131,TEAM_A_WIN,1355,1345
12559,Player131,Player152,TEAM_B_WIN,1330,1360
12560,Player100,Player46,TEAM_A_WIN,1580,1375
12561,Player50,Player184,TEAM_A_WIN,1550,1455
12562,Player165,Player28,TEAM_B_WIN,1455,1485
12563,Player27,Player28,TEAM_A_WIN,1590,1470
12564,Player28,Player69,TEAM_B_WIN,1455,1620
12565,Player46,Player69,TEAM_A_WIN,1395,1605
12566,Player196,Player50,TEAM_B_WIN,1480,1570
12567,Player28,Player183,TEAM_B_WIN,1440,1660
12568,Player50,Player69,TEAM_B_WIN,1555,1625
12569,Player50,Player27,TEAM_B_WIN,1540,1610
12570,Player27,Player183,TEAM_B_WIN,1595,1680
12571,Player69,Player46,TEAM_A_WIN,1645,1380
12572,Player102,Player46,TEAM_B_WIN,1490,1400
12573,Player27,Player102,TEAM_B_WIN,1580,1510
12574,Player183,Player196,TEAM_B_WIN,1665,1500
12575,Player8,Player196,TEAM_A_WIN,1420,1485
12576,Player196,Player8,TEAM_B_WIN,1470,1440
12577,Player100,Player184,TEAM_B_WIN,1565,1475
12578,Player100,Player8,TEAM_A_WIN,1585,1425
12579,Player100,Player183,TEAM_B_WIN,1570,1685
12580,Player8,Player184,TEAM_A_WIN,1445,1460
12581,Player102,Player165,TEAM_A_WIN,1530,1440
12582,Player184,Player102,TEAM_A_WIN,1480,1515
12583,Player2,Player190,TEAM_A_WIN,1590,1550
12584,Player26,Player190,TEAM_B_WIN,1490,1570
12585,Player2,Player33,TEAM_A_WIN,1610,1700
12586,Player2,Player190,TEAM_B_WIN,1595,1590
12587,Player89,Player104,TEAM_B_WIN,1695,1595
12588,Player26,Player173,TEAM_A_WIN,1510,1415
12589,Player26,Player104,TEAM_B_WIN,1495,1615
12590,Player33,Player89,TEAM_B_WIN,1685,1715
12591,Player104,Player116,TEAM_B_WIN,1600,1665
12592,Player33,Player26,TEAM_B_WIN,1670,1515
12593,Player116,Player89,TEAM_A_WIN,1685,1700
12594,Player2,Player116,TEAM_A_WIN,1615,1670
12595,Player173,Player116,TEAM_A_WIN,1435,1655
12596,Player104,Player89,TEAM_A_WIN,1620,1685
12597,Player173,Player190,TEAM_A_WIN,1455,1575
12598,Player33,Player173,TEAM_A_WIN,1690,1440
12599,Player84,Player16,TEAM_A_WIN,895,750
12600,Player114,Player42,TEAM_B_WIN,415,905
12601,Player84,Player12,TEAM_A_WIN,915,685
12602,Player114,Player194,TEAM_B_WIN,400,860
12603,Player42,Player16,TEAM_B_WIN,890,770
12604,Player194,Player12,TEAM_B_WIN,845,705
12605,Player12,Player84,TEAM_B_WIN,690,935
12606,Player60,Player126,TEAM_B_WIN,785,935
12607,Player84,Player154,TEAM_B_WIN,920,835
12608,Player159,Player126,TEAM_B_WIN,855,955
12609,Player126,Player154,TEAM_A_WIN,975,820
12610,Player154,Player114,TEAM_A_WIN,840,385
12611,Player174,Player42,TEAM_B_WIN,730,910
12612,Player126,Player16,TEAM_B_WIN,960,790
12613,Player114,Player174,TEAM_A_WIN,405,715
12614,Player174,Player60,TEAM_A_WIN,735,770
12615,Player16,Player12,TEAM_B_WIN,775,710
12616,Player159,Player174,TEAM_A_WIN,875,720
12617,Player194,Player60,TEAM_A_WIN,865,755
12618,Player194,Player154,TEAM_A_WIN,885,825
12619,Player150,Player60,TEAM_A_WIN,940,740
12620,Player159,Player42,TEAM_A_WIN,895,895
12621,Player150,Player159,TEAM_A_WIN,960,880
12622,Player36,Player78,TEAM_A_WIN,1040,935
12623,Player51,Player66,TEAM_B_WIN,830,900
12624,Player21,Player168,TEAM_B_WIN,930,970
12625,Player51,Player66,TEAM_A_WIN,850,885
12626,Player78,Player87,TEAM_A_WIN,955,905
12627,Player51,Player78,TEAM_A_WIN,870,940
12628,Player17,Player166,TEAM_A_WIN,835,970
12629,Player21,Player171,TEAM_B_WIN,915,1035
12630,Player66,Player166,TEAM_B_WIN,870,990
12631,Player87,Player166,TEAM_B_WIN,890,1010
12632,Player168,Player166,TEAM_A_WIN,990,995
12633,Player87,Player171,TEAM_B_WIN,875,1055
12634,Player36,Player15,TEAM_B_WIN,1025,995
12635,Player36,Player87,TEAM_A_WIN,1045,860
12636,Player36,Player51,TEAM_B_WIN,1030,890
12637,Player21,Player66,TEAM_A_WIN,935,855
12638,Player168,Player78,TEAM_A_WIN,1010,925
12639,Player171,Player17,TEAM_A_WIN,1075,820
12640,Player15,Player113,TEAM_A_WIN,1015,865
12641,Player168,Player21,TEAM_A_WIN,1030,920
12642,Player113,Player17,TEAM_B_WIN,850,840
12643,Player17,Player171,TEAM_B_WIN,825,1095
12644,Player15,Player113,TEAM_A_WIN,1035,835
12645,Player113,Player15,TEAM_A_WIN,855,1020
12646,Player191,Player72,TEAM_B_WIN,950,1040
12647,Player142,Player162,TEAM_A_WIN,1045,930
12648,Player191,Player20,TEAM_A_WIN,970,750
12649,Player162,Player72,TEAM_A_WIN,950,1025
12650,Player162,Player140,TEAM_B_WIN,935,1005
12651,Player99,Player6,TEAM_A_WIN,1045,970
12652,Player80,Player99,TEAM_B_WIN,935,1065
12653,Player80,Player142,TEAM_A_WIN,955,1030
12654,Player6,Player191,TEAM_A_WIN,990,955
12655,Player54,Player142,TEAM_B_WIN,895,1050
12656,Player6,Player54,TEAM_A_WIN,1010,880
12657,Player191,Player20,TEAM_B_WIN,940,770
12658,Player83,Player6,TEAM_A_WIN,1110,995
12659,Player80,Player99,TEAM_B_WIN,940,1085
12660,Player140,Player83,TEAM_B_WIN,990,1130
12661,Player140,Player138,TEAM_B_WIN,975,935
12662,Player142,Player140,TEAM_A_WIN,1070,960
12663,Player72,Player80,TEAM_A_WIN,1045,925
12664,Player162,Player83,TEAM_B_WIN,920,1150
12665,Player99,Player83,TEAM_B_WIN,1070,1170
12666,Player72,Player138,TEAM_A_WIN,1065,920
12667,Player138,Player20,TEAM_B_WIN,905,790
12668,Player138,Player54,TEAM_A_WIN,925,865
12669,Player20,Player54,TEAM_A_WIN,810,850
12670,Player105,Player39,TEAM_B_WIN,1040,1035
12671,Player135,Player177,TEAM_A_WIN,1110,1010
12672,Player39,Player177,TEAM_B_WIN,1020,1030
12673,Player14,Player92,TEAM_A_WIN,1075,1080
12674,Player180,Player105,TEAM_B_WIN,1060,1060
12675,Player177,Player14,TEAM_B_WIN,1015,1095
